id,status_group,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,water_per_person,unknown_construction_yr,age_at_inspection
45526,functional needs repair,0.0,2011-07-06,,0,,33.61528457,-9.21357152,Kiwanda Cha Maziwa,0,Lake Nyasa,Bulongo,Mbeya,12,4,Rungwe,Kyimo,,True,GeoData Consultants Ltd,VWC,K,Unknown,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
32836,functional needs repair,0.0,2012-10-05,Rural Water Supply And Sanitat,0,DWE,31.64705852,-3.39823562,Bulama,0,Lake Tanganyika,Bulama A,Shinyanga,17,5,Bukombe,Runzewe,,True,GeoData Consultants Ltd,WUG,,True,,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
4113,functional needs repair,0.0,2013-02-26,Government Of Tanzania,1225,DWE,37.42702551,-3.31840776,Kwa Kimambo,0,Pangani,Kiwida,Kilimanjaro,3,4,Moshi Rural,Kimochi,40.0,False,GeoData Consultants Ltd,VWC,Komaka mandaka,True,1974.0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,39.0
43007,functional needs repair,0.0,2011-07-27,Jbg,0,JBG,30.53889722,-2.46089808,Gwamtonzi,0,Lake Victoria,Kurutale,Kagera,18,30,Ngara,Mugoma,,True,GeoData Consultants Ltd,VWC,,False,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
38051,functional needs repair,30.0,2011-02-28,Rotary Club,13,Rotar,38.26353266,-7.77979381,Kidunda,0,Rufiji,Kitunze,Pwani,60,53,Rufiji,Mwaseni,1.0,True,GeoData Consultants Ltd,VWC,,True,2006.0,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,30.0,False,5.0
26670,functional needs repair,0.0,2011-03-31,Bsf,0,DWE,35.14748498,-5.10424528,Khatsa,0,Internal,Khatsa,Dodoma,1,1,Kondoa,Ovada,,True,GeoData Consultants Ltd,VWC,Kiny,False,,cemo,other motorpump,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,,True,
23854,functional needs repair,1200.0,2013-01-21,Government Of Tanzania,1234,DWE,30.25263377,-4.520282,Kwa Antoni,0,Lake Tanganyika,Kisuma,Kigoma,16,2,Kasulu,Ruhita,540.0,True,GeoData Consultants Ltd,Water authority,Maji ya kutega,True,1977.0,gravity,gravity,gravity,water board,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,2.2222222222222223,False,36.0
526,functional needs repair,0.0,2011-07-29,Danida,0,DWE,30.60492954,-2.4944293,Katimbili,0,Lake Victoria,Mungoma Ya Chini,Kagera,18,30,Ngara,Ntobeye,,True,GeoData Consultants Ltd,VWC,Murukoli spring source,False,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
22505,functional needs repair,5000.0,2013-02-18,Danida,614,DANIDA,37.25589929,-11.17569276,Kwa Mzee Msanjo,0,Ruvuma / Southern Coast,Ndile,Ruvuma,10,1,Tunduru,Mtina,1.0,True,GeoData Consultants Ltd,VWC,,False,1994.0,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,5000.0,False,19.0
2728,functional needs repair,0.0,2013-01-20,Dwsp,0,DWE,0.0,-2e-08,Kilombero,0,Lake Victoria,Mwakiduta B,Shinyanga,17,1,Bariadi,Dutwa,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
37277,functional needs repair,0.0,2013-03-26,Government Of Tanzania,1522,DWE,37.49035317,-3.28159201,Kwa Nyere Matunda,0,Pangani,Kyala Juu,Kilimanjaro,3,4,Moshi Rural,Marangu Magharibi,50.0,False,GeoData Consultants Ltd,VWC,Marangu west,True,1972.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,0.0,False,41.0
50093,functional needs repair,0.0,2011-04-03,Water,0,MWE &,35.66939062,-6.21103957,Kanisani Anglican,0,Internal,Mji Mpya B,Dodoma,1,5,Dodoma Urban,Mkonze,,True,GeoData Consultants Ltd,VWC,Mich,False,,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,,True,
45025,functional needs repair,0.0,2012-10-19,World Vision,0,World vision,32.17106182,-3.64353604,Kwa Karoli A,0,Lake Tanganyika,Kwa Karoli,Shinyanga,17,5,Bukombe,Masumbwe,,Unknown,GeoData Consultants Ltd,VWC,,True,,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,,True,
64212,functional needs repair,250.0,2013-02-08,Oxfam,1062,OXFAM,29.82763009,-4.65979319,Kwa Asheri,0,Lake Tanganyika,Kabanga,Kigoma,16,2,Kigoma Rural,Kalinzi,390.0,True,GeoData Consultants Ltd,Water authority,Nyantamba,True,2000.0,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.6410256410256411,False,13.0
17206,functional needs repair,0.0,2011-07-21,Oxfam,0,OXFAM,30.70606051,-2.83771273,Benedicto,0,Lake Victoria,Nyakuguma,Kagera,18,30,Ngara,Bugarama,,True,GeoData Consultants Ltd,WUG,,False,,gravity,gravity,gravity,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,,True,
65954,functional needs repair,0.0,2012-10-04,Twesa,0,OXFAM,32.79544076,-3.28213133,Shule Ya Msingi Gembe,0,Lake Victoria,Ipilingitya,Shinyanga,17,3,Shinyanga Rural,Salawe,,True,GeoData Consultants Ltd,Parastatal,,False,,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,other,other,,True,
7746,functional needs repair,0.0,2011-04-15,Water,0,DWE,35.95260722,-4.65157814,Kwa Msepwa,0,Internal,Gubali,Dodoma,1,1,Kondoa,Bumbuta,,True,GeoData Consultants Ltd,VWC,Bumb,False,,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,,True,
44024,functional needs repair,0.0,2011-03-15,World Bank,0,Gover,36.5548884,-6.68768301,Kwa Madabaga,0,Wami / Ruvu,Tangini,Dodoma,1,1,Mpwapwa,Lumuma,,True,GeoData Consultants Ltd,VWC,Pwag,True,,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
73826,functional needs repair,250.0,2013-02-11,Danida,1408,DANIDA,30.07295961,-4.31871775,Kwa Ntilio,0,Lake Tanganyika,Nyachole,Kigoma,16,2,Kasulu,Munyegera,650.0,True,GeoData Consultants Ltd,Water authority,,True,2006.0,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,0.38461538461538464,False,7.0
51706,functional needs repair,0.0,2013-02-04,Dwsp,0,DWE,0.0,-2e-08,Ujamaa,0,Lake Victoria,Tagawi,Shinyanga,17,1,Bariadi,Zagayu,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
19739,functional needs repair,0.0,2011-03-31,Government Of Tanzania,0,Government,33.28038026,-8.70739465,Jungwa Mpamba,0,Lake Rukwa,Mabangala,Mbeya,12,1,Chunya,Ifumbo,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,,True,
3888,functional needs repair,0.0,2013-02-21,Rwssp,0,DWE,0.0,-2e-08,Kilimo Hai,0,Lake Victoria,Shuleni,Shinyanga,17,1,Bariadi,Bumera,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
1645,functional needs repair,0.0,2013-03-13,World Vision,1340,World Vision,37.92052363,-4.17607628,Kwa Fadhili,0,Pangani,Kwanadenge,Kilimanjaro,3,3,Same,Mshewa,120.0,True,GeoData Consultants Ltd,Water authority,Kikoremru,True,1995.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.0,False,18.0
38216,functional needs repair,0.0,2011-08-04,,0,,33.60348177,-9.35580115,Kwa Mzee Anganile Ngwalamba,0,Lake Nyasa,Katumba,Mbeya,12,4,Rungwe,Kisondela,,True,GeoData Consultants Ltd,VWC,K,Unknown,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,,True,
18878,functional needs repair,0.0,2011-08-26,Hesawa,0,DWE,33.68098974,-2.69074991,Kwamisalaba,0,Lake Victoria,Kisesa,Mwanza,19,2,Magu,Nkungulu,,True,GeoData Consultants Ltd,Unknown,,True,,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
23093,functional needs repair,0.0,2011-04-07,Cmcr,0,Commu,35.95504171,-5.89329129,Kijiweni,0,Wami / Ruvu,Kati,Dodoma,1,5,Dodoma Urban,Hombolo,,True,GeoData Consultants Ltd,VWC,Homb,False,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
26004,functional needs repair,0.0,2011-04-11,Danida,0,DANIDA,33.67344781,-8.94215828,Kwa Tito Laurent,0,Rufiji,Isyonje,Mbeya,12,2,Mbeya Rural,Ulenje,,False,GeoData Consultants Ltd,VWC,,False,,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,,True,
6871,functional needs repair,8000.0,2011-07-31,Lga,919,DWE,31.36630606,-7.31951265,Kwa Deus Mwiga,0,Lake Rukwa,Mamba A,Rukwa,15,1,Mpanda,Mamba,200.0,True,GeoData Consultants Ltd,VWC,Kalambwe RC Mission,True,2009.0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,40.0,False,2.0
58216,functional needs repair,0.0,2011-07-20,Hesawa,0,DWE,31.75220375,-1.48649917,Mwaloni 'A',0,Lake Victoria,Nyakibanga,Kagera,18,2,Bukoba Rural,Katerero,,True,GeoData Consultants Ltd,VWC,WAUSA,True,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
149,functional needs repair,0.0,2011-04-20,Tanzakesho,0,TANZAKESHO,32.86745043,-9.21134985,Ikomela,0,Lake Rukwa,Ichenjezi,Mbeya,12,6,Mbozi,Isandula,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,,True,
16448,functional needs repair,0.0,2011-07-12,World Vision,0,VTECOS,31.57526212,-1.50054592,Shule Ya Msingi Bwagura,0,Lake Victoria,Ikunya,Kagera,18,2,Bukoba Rural,Ibwera,,True,GeoData Consultants Ltd,VWC,NCHULOWAIBALE WATER SUPPLY SCHEME,True,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,,True,
6961,functional needs repair,300.0,2013-01-17,Msf,1043,MSF,29.65744152,-4.72978414,Muungano,0,Lake Tanganyika,Kumsenga,Kigoma,16,3,Kigoma Rural,Mwamgongo,320.0,True,GeoData Consultants Ltd,WUG,Mwongolele water project,True,2003.0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.9375,False,10.0
20582,functional needs repair,0.0,2011-07-12,Concern World Wide,0,DWE,30.99101069,-2.81865164,Kwa Kaningili,0,Lake Tanganyika,Mabale,Kagera,18,4,Biharamulo,Nyakahura,,True,GeoData Consultants Ltd,VWC,,True,,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
59756,functional needs repair,0.0,2011-07-12,Hesawa,0,HESAWA,31.54471146,-1.56111205,Shule Ya Msingi Kyatabaro,0,Lake Victoria,Kyatabaro,Kagera,18,2,Bukoba Rural,Buterankuzi,,True,GeoData Consultants Ltd,VWC,NCHULOWAIBALE WATER SUPPLY SCHEME,True,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,,True,
40385,functional needs repair,0.0,2013-02-08,World Vision,0,World vision,33.50759993,-3.14762633,Bukigi Primary School,0,Lake Victoria,Bukigi,Shinyanga,17,2,Maswa,Malampaka,,True,GeoData Consultants Ltd,WUG,,False,,gravity,gravity,gravity,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,,True,
25310,functional needs repair,0.0,2011-03-30,Danida,0,Government,33.52713196,-8.6141404,Shuleni,0,Lake Rukwa,Shuleni,Mbeya,12,1,Chunya,Chalangwa,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,,True,
48493,functional needs repair,0.0,2011-03-29,Government Of Tanzania,0,Government,33.45227997,-8.57156166,Mwambogoja,0,Lake Rukwa,Mbugani,Mbeya,12,1,Chunya,Mbugani,,True,GeoData Consultants Ltd,VWC,,True,,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,,True,
61869,functional needs repair,0.0,2011-07-11,Ndrdp,0,DED,30.62402316,-2.51256482,Kumisasa,0,Lake Victoria,Nyabinsinda,Kagera,18,30,Ngara,Kibimba,,True,GeoData Consultants Ltd,VWC,Kumsasa spring source,False,,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,,True,
13396,functional needs repair,0.0,2011-04-07,Government Of Tanzania,0,Government,33.2194513,-8.04502638,Shuleni,0,Lake Rukwa,Majengo,Mbeya,12,1,Chunya,Lupa tingatinga,,True,GeoData Consultants Ltd,VWC,,True,,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
9562,functional needs repair,10.0,2013-02-07,Finida German Tanzania Govt,481,Finwater,39.33021952,-10.66995796,Tangini,0,Ruvuma / Southern Coast,Mnayope,Mtwara,90,33,Newala,Kitangari,230.0,True,GeoData Consultants Ltd,VWC,Mitema,False,1988.0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.043478260869565216,False,25.0
9700,functional needs repair,20.0,2013-01-18,Government Of Tanzania,1479,DWE,30.72505037,-3.58933958,Kwa Alex,0,Lake Tanganyika,Kanyamahela,Kigoma,16,1,Kibondo,Kibondo Urban,350.0,True,GeoData Consultants Ltd,Water authority,Kibondo gravity point source water supply,True,2009.0,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.05714285714285714,False,4.0
40508,functional needs repair,0.0,2013-02-02,Holland,0,HOLLAND,0.0,-2e-08,Jamii,0,Lake Victoria,Isengwa,Shinyanga,17,1,Bariadi,Sakwe,,False,GeoData Consultants Ltd,VWC,,False,,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
22214,functional needs repair,0.0,2013-01-16,,1626,,34.98625648,-4.65127795,Philemon,0,Internal,Azimio,Singida,13,2,Singida Rural,Maghojea,1.0,True,GeoData Consultants Ltd,VWC,M,Unknown,2000.0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.0,False,13.0
37023,functional needs repair,0.0,2012-10-17,Tasaf,0,TASAF,31.21673225,-5.20598475,Kalikwenda,0,Lake Tanganyika,Magharibi,Tabora,14,4,Urambo,Usinge,,True,GeoData Consultants Ltd,VWC,,False,,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
9133,functional needs repair,0.0,2013-01-12,,1573,,34.91100905,-4.68802271,Juma,0,Internal,Makhandi,Singida,13,2,Singida Rural,Ilongero,1.0,True,GeoData Consultants Ltd,VWC,I,Unknown,2000.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,dam,dam,surface,communal standpipe,communal standpipe,0.0,False,13.0
7260,functional needs repair,100.0,2013-01-19,Norad,1082,RWE,29.70852111,-4.68229721,Kwa Hamis Amran,0,Lake Tanganyika,Majengo A,Kigoma,16,3,Kigoma Rural,Bitale,360.0,True,GeoData Consultants Ltd,VWC,Mkongoro One,True,1980.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,0.2777777777777778,False,33.0
55017,functional needs repair,20.0,2013-02-06,Lga,328,LGA,39.11692764,-10.91471997,Makasalu,0,Ruvuma / Southern Coast,Ngalambe,Mtwara,90,33,Masasi,Namalenga,80.0,True,GeoData Consultants Ltd,VWC,,True,2007.0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.25,False,6.0
21528,functional needs repair,50.0,2013-01-25,Government Of Tanzania,427,District Water Department,38.70065149,-10.24764637,Shuleni,1,Ruvuma / Southern Coast,Ruponda,Lindi,8,3,Nachingwea,Ruponda,320.0,True,GeoData Consultants Ltd,VWC,Ruponda,False,2009.0,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,hand dtw,borehole,groundwater,communal standpipe multiple,communal standpipe,0.15625,False,4.0
31519,functional needs repair,0.0,2013-02-18,Netherlands,0,DWE,33.60531382,-2.85145348,Mwabaseki A,0,Lake Victoria,Madukani,Shinyanga,17,2,Maswa,Shishiyu,,True,GeoData Consultants Ltd,WUG,,False,,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
26613,functional needs repair,0.0,2012-10-25,Dwsp,0,DWE,0.0,-2e-08,Kidamala,0,Lake Victoria,Liambilo,Shinyanga,17,1,Bariadi,Dutwa,,Unknown,GeoData Consultants Ltd,WUG,,False,,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,,True,
46125,functional needs repair,0.0,2011-03-26,Government Of Tanzania,1455,DWE,38.51124982,-4.7714292999999985,Kwa Mzee Zayumba,0,Pangani,Kishewa,Tanga,4,1,Lushoto,Mgwashi,1.0,True,GeoData Consultants Ltd,VWC,Baga 2 streem,True,1972.0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.0,False,39.0
29961,functional needs repair,600.0,2013-01-25,Isf,962,DWE,29.73389249,-4.79882801,Shule Ya Msingi Kabanga,0,Lake Tanganyika,Kabanga,Kigoma,16,3,Kigoma Rural,Mahembe,630.0,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2008.0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,0.9523809523809523,False,5.0
